source_id,run_id,batch,served,n_rows,n_cols,n_transits,n_cells,cache_bytes,produced_utc,note
1809539201510188032,m9_chain_transport,7,True,1,48,58,2613,42823,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5862211479477787648,m9_chain_transport,7,True,1,48,57,2568,42941,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5862235531293325312,m9_chain_transport,7,True,1,48,60,2703,43215,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5862237524155335040,m9_chain_transport,7,True,1,48,58,2613,43088,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4295874363073492352,m9_chain_transport,7,True,1,48,54,2433,42479,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
358439248764492288,m9_chain_transport,7,True,1,48,53,2388,42342,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4116912834013685120,m9_chain_transport,7,True,1,48,51,2298,42219,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5543848544791840512,m9_chain_transport,7,True,1,48,50,2253,42088,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1995598657931527168,m9_chain_transport,7,True,1,48,61,2748,43445,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5986095451775537792,m9_chain_transport,7,True,1,48,56,2523,42793,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1995744588038133888,m9_chain_transport,7,True,1,48,61,2748,43109,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5986119125636542208,m9_chain_transport,7,True,1,48,68,3063,44736,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5334661441072200448,m9_chain_transport,7,True,1,48,54,2433,42532,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5334675322463200768,m9_chain_transport,7,True,1,48,54,2433,42527,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
462416799232845184,m9_chain_transport,7,True,1,48,61,2748,43456,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5277301774880000256,m9_chain_transport,7,True,1,48,64,2883,43936,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5277323971270816512,m9_chain_transport,7,True,1,48,66,2973,44244,2026-08-24T21:58:52Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1957375377437688960,m9_chain_transport,8,True,1,48,77,3468,46012,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1957780337017184768,m9_chain_transport,8,True,1,48,76,3423,45654,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1958578479377170688,m9_chain_transport,8,True,1,48,72,3243,45301,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5441742741065137280,m9_chain_transport,8,True,1,48,85,3828,47112,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2927415971998414080,m9_chain_transport,8,True,1,48,75,3378,45591,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
455870203923264000,m9_chain_transport,8,True,1,48,91,4098,47891,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2927606634189258880,m9_chain_transport,8,True,1,48,99,4458,49111,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2927965178057851520,m9_chain_transport,8,True,1,48,77,3468,45550,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1829649647145295616,m9_chain_transport,8,True,1,48,91,4098,47845,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1829690088559675136,m9_chain_transport,8,True,1,48,93,4188,48223,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1829902088143832192,m9_chain_transport,8,True,1,48,83,3738,46945,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5917035779255503104,m9_chain_transport,8,True,1,48,76,3423,45727,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5923302819410092672,m9_chain_transport,8,True,1,48,83,3738,46759,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5923384909155321344,m9_chain_transport,8,True,1,48,79,3558,46285,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
514401021798909696,m9_chain_transport,8,True,1,48,100,4503,49291,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
514725098551937408,m9_chain_transport,8,True,1,48,88,3963,47458,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
514822340913381760,m9_chain_transport,8,True,1,48,85,3828,47075,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4459461077401701120,m9_chain_transport,8,True,1,48,78,3513,46214,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4460762933527678720,m9_chain_transport,8,True,1,48,87,3918,47379,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4519911608249870976,m9_chain_transport,8,True,1,48,88,3963,47419,2026-08-24T22:02:10Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6073688595337059200,m9_chain_transport,9,True,1,48,108,4863,50082,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6062373830440141696,m9_chain_transport,9,True,1,48,113,5088,50785,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
508185306467530880,m9_chain_transport,9,True,1,48,117,5268,51335,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5854202641144451072,m9_chain_transport,9,True,1,48,137,6168,54317,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5870054265911092096,m9_chain_transport,9,True,1,48,110,4953,50363,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4659826593190112640,m9_chain_transport,9,True,1,48,139,6258,54421,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4659942419874298624,m9_chain_transport,9,True,1,48,147,6618,55526,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5853231085194909568,m9_chain_transport,9,True,1,48,119,5358,51698,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5635135944355605632,m9_chain_transport,9,True,1,48,112,5043,50680,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
412047759252860160,m9_chain_transport,9,True,1,48,118,5313,51415,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
424056006771984768,m9_chain_transport,9,True,1,48,107,4818,49988,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2947808304914548992,m9_chain_transport,9,True,1,48,103,4638,49395,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5872884168297748864,m9_chain_transport,9,True,1,48,113,5088,50884,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5872885096010995968,m9_chain_transport,9,True,1,48,112,5043,50677,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5872921517343356032,m9_chain_transport,9,True,1,48,112,5043,50739,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4659499965189890304,m9_chain_transport,9,True,1,48,110,4953,50399,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
467625529414766976,m9_chain_transport,9,True,1,48,119,5358,51683,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5866830630898678656,m9_chain_transport,9,True,1,48,102,4593,49388,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4555928826016343936,m9_chain_transport,9,True,1,48,105,4728,49833,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1948773897974568704,m9_chain_transport,9,True,1,48,129,5808,53052,2026-08-24T22:05:35Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4312522961985767552,m9_chain_transport,10,True,1,48,25,1128,38565,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4262030261322654208,m9_chain_transport,10,True,1,48,23,1038,38274,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6663456943010517376,m9_chain_transport,10,True,1,48,26,1173,38781,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6664499413176346240,m9_chain_transport,10,True,1,48,23,1038,38316,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5318987318706614784,m9_chain_transport,10,True,1,48,37,1668,40299,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3449620975127120128,m9_chain_transport,10,True,1,48,28,1263,38830,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4268218102249983104,m9_chain_transport,10,True,1,48,27,1218,38891,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
437807220738814080,m9_chain_transport,10,True,1,48,25,1128,38717,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
438435175020533760,m9_chain_transport,10,True,1,48,27,1218,38242,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3134315743615240320,m9_chain_transport,10,True,1,48,24,1083,38453,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4052500075650696576,m9_chain_transport,10,True,1,48,28,1263,38971,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4146197669047561088,m9_chain_transport,10,True,1,48,23,1038,38375,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4146702997717849344,m9_chain_transport,10,True,1,48,30,1353,39264,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3834812372582256896,m9_chain_transport,10,True,1,48,22,993,38086,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4791964899855460224,m9_chain_transport,10,True,1,48,35,1578,40074,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4100856184649788032,m9_chain_transport,10,True,1,48,20,903,37345,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3106809914058993152,m9_chain_transport,10,True,1,48,25,1128,38570,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6736240214743845632,m9_chain_transport,10,True,1,48,28,1263,39043,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4289436963002369792,m9_chain_transport,10,True,1,48,29,1308,38935,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4289531521005729152,m9_chain_transport,10,True,1,48,29,1308,38992,2026-08-24T22:06:39Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5989579701026967680,m9_chain_transport,11,True,1,48,44,1983,41201,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5574396551211606528,m9_chain_transport,11,True,1,48,42,1893,40793,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5576031181406065664,m9_chain_transport,11,True,1,48,49,2208,41716,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593778840969374976,m9_chain_transport,11,True,1,48,49,2208,41813,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5577964810043077120,m9_chain_transport,11,True,1,48,45,2028,41328,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2051705641084833280,m9_chain_transport,11,True,1,48,49,2208,41845,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3001908297089359872,m9_chain_transport,11,True,1,48,51,2298,42218,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5885504809427147648,m9_chain_transport,11,True,1,48,42,1893,41038,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5885566755716126592,m9_chain_transport,11,True,1,48,48,2163,41577,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5885693994133554176,m9_chain_transport,11,True,1,48,47,2118,40997,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2228229793376569984,m9_chain_transport,11,True,1,48,42,1893,40771,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2228367777790420224,m9_chain_transport,11,True,1,48,44,1983,41194,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2228669460589732736,m9_chain_transport,11,True,1,48,44,1983,41190,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2228875309782421632,m9_chain_transport,11,True,1,48,48,2163,41686,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2229713893556828160,m9_chain_transport,11,True,1,48,45,2028,41284,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2230013647915399552,m9_chain_transport,11,True,1,48,50,2253,41891,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3293977789884504832,m9_chain_transport,11,True,1,48,50,2253,42025,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5318099080812356736,m9_chain_transport,11,True,1,48,43,1938,41049,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6663904753479635840,m9_chain_transport,11,True,1,48,37,1668,40288,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5318295244866524800,m9_chain_transport,11,True,1,48,50,2253,39202,2026-08-24T22:08:20Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2169329741455711104,m9_chain_transport,12,True,1,48,58,2613,43006,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2169366304515018752,m9_chain_transport,12,True,1,48,60,2703,43141,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5712842206364220160,m9_chain_transport,12,True,1,48,68,3063,44399,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1997602109857307392,m9_chain_transport,12,True,1,48,63,2838,43331,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1997858291766566784,m9_chain_transport,12,True,1,48,53,2388,42198,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
489252407729640832,m9_chain_transport,12,True,1,48,70,3153,45059,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1998259063750924416,m9_chain_transport,12,True,1,48,59,2658,42989,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1998324385917424384,m9_chain_transport,12,True,1,48,63,2838,43777,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593087046303471616,m9_chain_transport,12,True,1,48,59,2658,43166,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1998715537179346688,m9_chain_transport,12,True,1,48,60,2703,43196,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593237056619740800,m9_chain_transport,12,True,1,48,59,2658,43047,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593254343868249216,m9_chain_transport,12,True,1,48,52,2343,42267,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593731458892748032,m9_chain_transport,12,True,1,48,53,2388,42444,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593948341855652480,m9_chain_transport,12,True,1,48,52,2343,42252,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5593977478919674368,m9_chain_transport,12,True,1,48,57,2568,42812,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5932974987104111488,m9_chain_transport,12,True,1,48,66,2973,42192,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
414950435582368256,m9_chain_transport,12,True,1,48,56,2523,42800,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2240625068993545728,m9_chain_transport,12,True,1,48,59,2658,43073,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2240651315536664704,m9_chain_transport,12,True,1,48,61,2748,43255,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2240769242456378752,m9_chain_transport,12,True,1,48,62,2793,43583,2026-08-24T22:10:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4519928135281220864,m9_chain_transport,0,True,1,48,82,3693,46717,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4520157349106020608,m9_chain_transport,0,True,1,48,77,3468,45092,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1929168368698612608,m9_chain_transport,0,True,1,48,74,3333,45788,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
505538477043511168,m9_chain_transport,0,True,1,48,90,4053,47606,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6067863451449851136,m9_chain_transport,0,True,1,48,88,3963,47278,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5877224524822582528,m9_chain_transport,0,True,1,48,85,3828,47067,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1107674956154211328,m9_chain_transport,0,True,1,48,72,3243,45135,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5037383424253228288,m9_chain_transport,0,True,1,48,73,3288,45671,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5042752060357960448,m9_chain_transport,0,True,1,48,91,4098,48025,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1949062622856419712,m9_chain_transport,0,True,1,48,98,4413,48999,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1258420405502015232,m9_chain_transport,0,True,1,48,81,3648,46551,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5853079593097442048,m9_chain_transport,0,True,1,48,78,3513,46212,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3177879738633017600,m9_chain_transport,0,True,1,48,72,3243,45385,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
3185615455770016000,m9_chain_transport,0,True,1,48,85,3828,47156,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5943657704586338560,m9_chain_transport,0,True,1,48,76,3423,45955,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
6029403737312003712,m9_chain_transport,0,True,1,48,71,3198,45044,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5415908684580673664,m9_chain_transport,0,True,1,48,70,3153,44999,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5387686763714393984,m9_chain_transport,0,True,1,48,78,3513,46080,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5388445048780214016,m9_chain_transport,0,True,1,48,95,4278,48437,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
5390038374268542208,m9_chain_transport,0,True,1,48,90,4053,47729,2026-08-24T22:15:54Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1949121446728369920,m9_chain_transport,1,True,1,48,113,5088,50837,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
2022685234298582784,m9_chain_transport,1,True,1,48,109,4908,50412,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
1852982349025054848,m9_chain_transport,1,True,1,48,100,4503,48959,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4660280794587355008,m9_chain_transport,1,True,1,48,161,7248,57210,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4660298833451461120,m9_chain_transport,1,True,1,48,151,6798,56154,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4660335357856399744,m9_chain_transport,1,True,1,48,133,5988,53845,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
4660342156766291584,m9_chain_transport,1,True,1,48,139,6258,54533,2026-08-24T22:19:40Z,"transport rehearsal: DR3 EPOCH_PHOTOMETRY carries no astrometric epochs, no adjudication attempted"
