source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov,ecl_lat,w3_mjy,w4_mjy,w3_over_5sig_ecl,w4_over_5sig_ecl,designation_aw,ra_aw,dec_aw,w3mpro_aw,w3sigmpro_aw,w4mpro_aw,w4sigmpro_aw,w3snr_aw,w4snr_aw,w3nm_aw,w4nm_aw,w3m_aw,w4m_aw,w3flg_aw,w4flg_aw,nb_aw,na_aw,w3rchi2_aw,w4rchi2_aw,ph_qual_aw,cc_flags_aw,ext_flg_aw,var_flg_aw,sep_aw,designation_as,ra_as,dec_as,w3mpro_as,w3sigmpro_as,w4mpro_as,w4sigmpro_as,w3snr_as,w4snr_as,ph_qual_as,cc_flags_as,w3flg_as,w4flg_as,sep_as,p_chance_1as,p_chance_3p25as,cent_max_offset,cent_max_sigma,cent_note,_prov,verdict,verdict_reason,centroid_floor_arcsec,n1_flag,n1_ncat,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag,nebular_flag,w3sky,w4sky,w3conf,w4conf,glat,glon,pmra,pmdec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,classprob_dsc_combmod_star,w1mpro_error,w2mpro_error,w3mpro_error,w4mpro_error,tmass_designation,j_m,h_m,ks_m,ab
1909420727547973248,337.8618292676391,40.64994753329649,0.1122732418677815,181.35593220338984,0.2482326876217777,10.416541265458848,11.309375,8.351538461538462,0.8519712068201906,1.0422,True,True,261.5022,13.664,13.536,10.219,7.233,AIP-exact,45.3497188107733,2.5888263024637417,10.69453969493248,3.0102631423997,1.980470313876385,J223126.83+403859.8,337.8618081,40.6499466,10.219,0.096,7.233,0.13,11.3,8.4,14,8,14,14,1,1,3,0,1.434,1.197,AAAB,0,0,0000,0.0579134225858253,J223126.83+403859.9,337.8618155,40.6499829,9.972000122070312,0.0579999983310699,6.875,0.0890000015497207,18.700000762939453,12.199999809265137,AAAA,0000,1.0,1.0,0.1327572140390011,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2,True,1,BRIGHT_LBN,437,558.780835759667,1228.762947735952,0.3310002916302129,False,True,1486.789,428.904,4.702,2.277,-14.838400349171511,96.17790142968043,14.211418486834884,-0.560735497655138,3.791868792661617,0.08466442,17.503918,18.975233,16.315262,0.9982583,0.028,0.032,0.096,0.13,22312682+4038598,14.672,14.196,14.174,14.838400349171511
1911293092768289280,348.43098491907546,33.441841769683826,0.1258280368908558,140.67796610169492,0.1,9.95407572422365,4.360240963855422,3.643288590604028,0.8658592913077295,1.0585017,True,True,267.60428,13.557,13.399,11.847,8.575,AIP-exact,34.9025286154492,0.5779668270357393,3.107149120939656,0.6720544500415574,0.5753979853591955,J231343.45+332630.8,348.4310433,33.4419054,11.847,0.249,8.575,0.298,4.4,3.6,0,0,16,16,1,1,1,0,0.9115,1.074,AABB,0,0,00nn,0.2884954136606603,J231343.45+332630.9,348.4310435,33.4419212,12.0649995803833,0.2380000054836273,8.633000373840332,0.3109999895095825,4.599999904632568,3.5,AABB,0000,1.0,1.0,0.3357602373412173,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.4, W4 S/N 3.6) — the excess is at the instrument floor, candidate I's failure mode",1–2,False,0,,,,,0.0379792189179505,False,False,1593.502,476.198,6.38,1.782,-25.14277148655069,100.52326641484423,-13.278647820895806,-43.28090894300608,3.706313144341375,0.07370947,17.091541,18.37545,15.985851,0.9976672,0.024,0.031,0.249,0.298,23134345+3326313,14.554,13.87,13.752,25.14277148655069
1933722679003739648,339.3938998034829,43.08428695958627,0.0981254639447915,150.84745762711864,0.1255205236417265,13.030577010869592,4.60042372881356,3.822887323943663,1.066969008725634,0.99349993,True,True,132.33417,13.893,13.634,11.961,8.594,AIP-exact,46.79864313595334,0.5203588106559988,3.053248108927862,0.6050683844837195,0.5654163164681225,J223734.49+430503.2,339.3937152,43.0842431,11.961,0.236,8.594,0.284,4.6,3.8,1,0,17,17,1,1,1,0,1.1,0.9589,AABB,0,0,00nn,0.5104067142753445,J223734.48+430503.3,339.3937028,43.0842642,12.151000022888184,0.2440000027418136,8.777999877929688,0.3269999921321869,4.400000095367432,3.299999952316284,AABB,0000,1.0,1.0,0.5244134000121028,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.6, W4 S/N 3.8) — the excess is at the instrument floor, candidate I's failure mode",1–2,True,1,BRIGHT_LBN,450,4268.500152743037,4472.534059103788,0.0297462817147856,False,True,1373.327,400.619,7.821,2.3,-13.342575967988443,98.48100500284129,92.0113418290842,-17.236674351699467,7.543187585066916,0.17468223,18.638937,20.522982,17.278479,0.9999949,0.026,0.031,0.236,0.284,22373438+4305037,15.184,14.61,14.234,13.342575967988443
1940311369290981376,354.31710854837394,48.45936875089529,0.1346324098630243,161.01694915254237,0.1575540185529324,10.249268003639733,6.743478260869566,5.483333333333333,0.8593017484803729,0.9875601,True,True,272.6134,13.857,13.739,11.142,8.027,AIP-exact,45.466702907470896,1.1063764231188011,5.1470939651363175,1.2864842129288383,0.953165549099318,J233716.07+482733.6,354.3169755,48.4593342,11.142,0.161,8.027,0.198,6.8,5.5,7,4,22,23,0,1,1,0,0.8489,0.9819,AABB,0,0,10nn,0.3411178554817181,J233716.07+482733.6,354.3169734,48.4593536,10.81999969482422,0.2000000029802322,7.889999866485596,0.2199999988079071,5.400000095367432,4.900000095367432,AABB,0000,0.0,1.0,0.3272233959611564,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2,False,0,,,,,0.6017303392631477,False,False,1544.432,440.285,3.893,0.957,-12.606933847093558,110.45209009398589,45.9397875944826,5.688853327478815,3.6238465132800433,0.08139786,17.427004,18.64686,16.332895,0.9982583,0.025,0.036,0.161,0.198,23371603+4827337,15.011,14.341,14.176,12.606933847093558
1947466578650198912,326.9151568439455,34.20150785327545,0.1600828809424068,140.67796610169492,0.1,10.90686216890006,3.606976744186047,3.718150684931508,1.0058624826922888,1.0449036,True,True,258.745,13.858,13.612,12.35,8.747,AIP-exact,44.05187463584672,0.3636661780729223,2.651930247192122,0.4228676489220027,0.491098193924467,J214739.62+341205.5,326.9150896,34.2015345,12.35,0.301,8.747,0.292,3.6,3.7,1,2,27,27,1,17,1,0,0.9526,1.134,AABB,0,0,00nn,0.2220092493117999,J214739.62+341205.5,326.9150911,34.2015492,12.373000144958496,0.3009999990463257,8.8149995803833,0.2849999964237213,3.5999999046325684,3.799999952316284,AABB,0000,32.0,17.0,0.2459130788521389,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.6, W4 S/N 3.7) — the excess is at the instrument floor, candidate I's failure mode",1–2,False,0,,,,,0.2667444347234373,False,False,1473.712,429.007,4.076,2.516,-14.804796089708995,84.9950650473425,38.04706704811484,-3.695582358896543,3.842678394563279,0.114626065,17.971222,19.716597,16.70811,0.99932396,0.027,0.029,0.301,0.292,21473958+3412054,14.876,14.266,13.945,14.804796089708995
1952931112781008128,327.7893407187258,37.89220654798755,0.0774360384954273,150.84745762711864,0.2888476227919195,11.735830101842469,3.991544117647059,4.143893129770992,0.8418161265505398,1.0119114,True,True,296.3544,15.132,14.881,11.954,8.513,AIP-exact,46.95545661147455,0.5237245260150907,3.2897439490699867,0.6089820069942915,0.6092118424203679,J215109.45+375331.8,327.7893898,37.8921886,11.954,0.272,8.513,0.262,4.0,4.1,0,1,17,17,1,1,2,0,1.032,1.27,AABB,0,0,11nn,0.1536825998093246,J215109.43+375332.0,327.7893287,37.8922343,11.534000396728516,0.1360000073909759,8.336999893188477,0.1889999955892563,8.0,5.800000190734863,AABB,0000,1.0,1.0,0.1055810357202744,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.0, W4 S/N 4.1) — the excess is at the instrument floor, candidate I's failure mode",1–2,True,1,HII_SH2,118,12943.877872038947,14400.0,0.0758238553514144,False,True,1419.241,412.293,6.16,1.389,-12.472607087714689,88.0272257471166,24.933033654142907,-12.263858113811796,3.3935482830488257,0.19878742,19.094887,20.73111,17.88139,0.9999367,0.034,0.064,0.272,0.262,21510941+3753320,16.187,15.422,15.185,12.472607087714689
1959477025196872320,328.09313829625904,40.70069701993851,0.1886587331610567,120.33898305084746,0.1,9.550348393334218,3.919494584837545,5.483333333333333,0.8506237838927799,0.9865469,True,True,255.9751,12.835,12.777,12.069,7.97,AIP-exact,49.26065745958508,0.4710889445385377,5.424529767763915,0.5477778424866718,1.0045425495859102,J215222.35+404202.6,328.0931509,40.7007404,12.069,0.277,7.97,0.198,3.9,5.5,0,2,16,16,1,17,1,0,1.162,1.721,AABB,0,0,01nn,0.1599118270740293,J215222.35+404202.7,328.0931652,40.7007641,12.520000457763672,,8.178000450134277,0.202000007033348,0.3000000119209289,5.400000095367432,AAUB,0000,1.0,17.0,0.2524046562223904,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,1–2,True,1,HII_SH2,118,10656.854620776132,14400.0,0.0299407018567123,False,True,1382.647,399.018,3.841,2.291,-10.46837264011114,90.04911514338269,-16.07653353995051,-36.42759321729813,3.8632012848682176,0.04752129,16.591337,18.011038,15.42949,0.99296397,0.024,0.027,0.277,0.198,21522238+4042032,13.775,13.191,12.909,10.46837264011114
1965070167828672640,317.95226020290147,38.7013733057251,0.0879789836818169,171.18644067796612,0.1977626291062238,11.486878611565102,7.436301369863015,3.667905405405406,0.8892468304865957,1.0008619,True,True,276.81134,14.528,14.401,11.619,8.45,AIP-exact,51.40522463727827,0.7130219710202458,3.486278653962416,0.8290953151398207,0.6456071581411881,J211148.55+384205.0,317.952295,38.7013923,11.619,0.146,8.45,0.296,7.4,3.7,1,1,19,19,32,1,1,0,1.116,0.9642,AABB,0,0,11nn,0.1193030037847704,J211148.55+384205.1,317.9523117,38.7014206,11.032999992370604,0.0850000008940696,7.942999839782715,0.1299999952316284,12.699999809265137,8.300000190734863,AAAB,0000,32.0,1.0,0.2234296603775571,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,w3flg = 32: aperture photometry is a 95% upper limit,1–2,True,1,HII_SH2,109,27133.25551271975,32400.0,0.7671249845162889,False,True,1401.043,399.235,0.877,3.316,-6.557210398994379,82.93414136752075,-6.260828045054034,-2.3179560177870835,3.614295287886345,0.16112563,18.697798,20.471956,17.452068,0.9996401,0.032,0.046,0.146,0.296,21114855+3842050,15.667,14.998,14.628,6.557210398994379
1966840484626886528,324.9276661257656,42.47364232992727,0.0842992926030061,181.35593220338984,0.2482326876217777,11.469169829290053,8.351538461538462,5.932786885245903,0.8625758422020418,0.99634975,True,True,220.71794,14.172,14.198,10.698,7.863,AIP-exact,52.010052306456025,1.665339995539852,5.98634988872965,1.9364418552788976,1.1085833127277127,J213942.62+422825.0,324.9275857,42.4736211,10.698,0.13,7.863,0.183,8.3,5.9,15,2,20,20,1,1,2,0,1.126,1.07,AABB,0,0,110n,0.2268200209951851,J213942.62+422825.1,324.9275942,42.4736609,10.255000114440918,0.0450000017881393,7.269999980926514,0.0719999969005584,24.299999237060547,15.0,AAAA,0000,1.0,32.0,0.2023481282626894,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2,True,2,BRIGHT_LBN,405,1753.6045630299143,4554.337373999428,0.6412733804038152,False,True,1380.063,395.359,0.625,0.0,-7.580782338499709,89.40182974022835,13.214180565085888,21.289950766390223,4.525003744969983,0.10154218,18.188358,19.79095,16.96336,0.99914616,0.03,0.043,0.13,0.183,21394261+4228246,15.324,14.666,14.42,7.580782338499709
1967614403379881984,323.31151731400206,42.93230073762048,0.0706769196439029,130.50847457627117,0.1,11.322583027398606,3.948,3.7697916666666673,1.042596871768646,1.007938,True,True,178.3787,13.522,13.346,12.146,8.619,AIP-exact,53.02814664064989,0.4388366715350833,2.9837476968572463,0.5102751994593993,0.5525458697883789,J213314.78+425556.4,323.3115946,42.9323594,12.146,0.275,8.619,0.288,4.0,3.8,0,1,19,19,32,17,1,0,0.9361,1.043,AABB,0,0,11nn,0.2934211908440578,J213314.78+425556.6,323.3116078,42.9323948,11.112000465393066,0.0900000035762786,7.78000020980835,0.1140000000596046,12.100000381469728,9.600000381469728,AAAB,0000,32.0,32.0,0.414184846451979,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.0, W4 S/N 3.8) — the excess is at the instrument floor, candidate I's failure mode",1–2,True,1,HII_SH2,118,10104.414045309228,14400.0,0.6770717205499814,False,True,1386.111,392.654,2.599,2.707,-6.44144852746633,88.82939612988943,-9.522517001388204,-32.17278575459787,5.5595308128661545,0.07249526,17.579298,19.260483,16.342302,0.99914616,0.025,0.027,0.275,0.288,21331478+4255568,14.593,14.017,13.648,6.44144852746633
1967775554851509504,324.2546959624983,43.72753372394334,0.1202930131561872,171.18644067796612,0.1255205236417265,10.780365320027348,5.71421052631579,3.583168316831684,0.8792656752492174,0.9406714,True,True,298.51196,14.131,13.991,11.691,8.66,AIP-exact,53.33235483483517,0.6672720168587021,2.8731751182866487,0.7758976940217466,0.5320694663493793,J213701.13+434339.1,324.2547182,43.7275331,11.691,0.19,8.66,0.303,5.7,3.6,0,0,19,19,1,1,1,0,0.9448,1.028,AABB,0,0,11nn,0.0578941445590936,J213701.13+434339.1,324.2547228,43.7275332,10.755000114440918,0.0659999996423721,8.164999961853027,0.1580000072717666,16.399999618530273,6.900000095367432,AAAB,0000,1.0,1.0,0.0698428645958174,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure",1–2,True,1,HII_SH2,118,12642.87141231532,14400.0,0.714975845410628,False,True,1391.757,391.419,4.038,1.734,-6.320159091977671,89.87914441237264,13.174227575125885,-12.600095159368122,3.3003273503700177,0.10221915,18.155174,19.865543,16.909075,0.9990192,0.028,0.04,0.19,0.303,21370110+4343393,15.153,14.622,14.25,6.320159091977671
1970808111003662720,321.10698999326274,44.32665348309656,0.1594803934680422,150.84745762711864,0.1,9.95119764462697,5.868648648648649,3.583168316831684,0.8076461716791948,1.0107527,True,True,279.52295,13.456,13.338,11.589,8.646,AIP-exact,55.06008573670103,0.732998207131074,2.910463095214074,0.8523234966640395,0.5389746472618655,J212425.69+441936.0,321.107052,44.3266892,11.589,0.185,8.646,0.303,5.9,3.6,3,0,19,20,32,1,2,1,0.9956,1.04,AABB,0,0,nnnn,0.2050197853260517,J212425.69+441936.2,321.107078,44.3267241,10.831000328063965,0.0810000002384185,8.229000091552734,0.1940000057220459,13.399999618530272,5.599999904632568,AAAB,0000,1.0,1.0,0.3405827157184186,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3flg = 32: aperture photometry is a 95% upper limit",1–2,True,2,HII_SH2,119,4119.372261598149,4800.0,0.938560634212808,False,True,1441.358,394.089,3.934,1.263,-4.331000047984751,88.63937571164794,-27.22722561305927,-9.545453456186811,3.5327563990485102,0.056907304,17.183285,18.61492,16.014095,0.99648726,0.028,0.03,0.185,0.303,21242572+4419360,14.47,13.809,13.551,4.331000047984751
1971476850283205120,319.1921874296946,43.93441083805555,0.0602183897849866,181.35593220338984,0.116361638573573,10.919488998579666,9.960550458715597,5.194736842105264,0.9943069679383222,0.97691166,True,True,246.68242,14.081,13.956,11.388,8.56,AIP-exact,55.46545513813455,0.8820697172881565,3.150373870902427,1.0256624619629726,0.5834025686856347,J211646.11+435603.8,319.1921604,43.9343959,11.388,0.109,8.56,0.209,10.0,5.2,10,3,40,40,1,1,1,0,1.068,1.214,AAAB,0,0,10nn,0.0883308530268288,J211646.11+435603.9,319.1921663,43.9344198,11.402999877929688,0.0890000015497207,8.27299976348877,0.1439999938011169,12.199999809265137,7.5,AAAB,0000,1.0,1.0,0.0635733790761223,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2,True,3,HII_SH2,119,1076.995399713295,4800.0,0.9207233989842686,False,True,1435.583,398.553,4.732,2.432,-3.6318556185925073,87.3898358726345,-15.926078360138524,-10.166326067581288,3.9916559447045743,0.09185341,17.88018,19.452578,16.67563,0.9992449,0.027,0.036,0.109,0.209,21164614+4356039,14.936,14.428,14.184,3.6318556185925073
1971505063938040320,319.576262322217,44.12869095760341,0.1132299853679237,140.67796610169492,0.1,10.238614100820886,5.775,4.912669683257919,0.7986221074300468,0.97470194,True,True,280.05774,13.549,13.478,11.98,8.461,AIP-exact,55.482760531624,0.5113319292892204,3.451136180998713,0.5945720108014191,0.6390992927775394,J211818.28+440743.3,319.5761794,44.1287112,11.98,0.188,8.461,0.221,5.8,4.9,0,2,34,34,32,32,2,1,0.9983,1.033,AABB,0,0,nnnn,0.2263238359841731,J211818.27+440743.4,319.5761635,44.1287235,12.45400047302246,,8.824000358581543,0.2540000081062317,-0.6000000238418579,4.300000190734863,AAUB,0000,1.0,1.0,0.2809479076606059,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w3nm = 0: never detected in a single exposure; w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection; w3flg = 32: aperture photometry is a 95% upper limit; release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",1–2,True,3,HII_SH2,119,692.30376335895,4800.0,0.8579214666171188,False,True,1418.927,403.345,6.085,3.23,-3.694253177910375,87.7223291907975,13.240836287256116,16.978886066309958,3.542443805358612,0.076355465,17.474852,18.92297,16.289436,0.9976672,0.03,0.034,0.188,0.221,21181828+4407429,14.625,13.997,13.736,3.694253177910375
1972919581341116800,326.12370950768576,43.577482304073854,0.0419562744236014,171.18644067796612,0.2301198357141798,11.850975684702911,5.868648648648649,3.655555555555556,0.9486149350027308,1.1506902,True,True,286.72784,14.966,14.812,11.754,8.579,AIP-exact,52.47400022998339,0.6296553711648056,3.09572302112094,0.7321574083311694,0.5732820409483221,J214429.67+433438.7,326.1236613,43.5774425,11.754,0.185,8.579,0.297,5.9,3.7,1,1,18,18,1,1,1,0,0.9516,0.91,AABB,0,0,11nn,0.1906311322183709,J214429.66+433438.9,326.1236202,43.5774848,11.416000366210938,0.1169999986886978,8.5649995803833,0.2319999933242797,9.300000190734863,4.699999809265137,AABB,0000,32.0,32.0,0.2330871791616066,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2,True,1,HII_SH2,118,13096.904071189312,14400.0,0.5753747058094885,False,True,1370.794,388.93,1.972,1.898,-7.328601373538484,90.79902398467637,41.09161152104805,13.380016319327847,3.511195395193657,0.23364535,19.138325,20.817997,17.810223,0.9999775,0.033,0.055,0.185,0.297,21442961+4334386,15.96,15.431,15.155,7.328601373538484
1974176980273662208,326.27938922980445,45.896195367271815,0.1069197247094542,161.01694915254237,0.1,10.069397394007732,5.90054347826087,4.081578947368421,0.9258773773639748,1.0011683,True,True,259.23517,13.547,13.484,11.422,8.48,AIP-exact,54.3418944542218,0.8548755819515255,3.3912678819548314,0.9940413743622388,0.6280125707323762,J214507.02+455346.2,326.2792769,45.8961711,11.422,0.184,8.48,0.266,5.9,4.1,2,1,20,20,1,32,1,0,0.8589,0.9775,AABB,0,0,00nn,0.2946850183030382,J214507.02+455346.3,326.2792774,45.8961945,10.638999938964844,0.0659999996423721,8.022000312805176,0.1360000073909759,16.399999618530273,8.0,AAAB,0000,1.0,32.0,0.2802022432966713,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",1–2,False,0,,,,,0.3438622569057352,False,False,1336.018,381.382,0.0,0.0,-5.64146439502912,92.40378740594998,43.52990761500706,3.790879368679687,3.818154182803503,0.056184728,17.137867,18.512175,15.995651,0.99296397,0.025,0.028,0.184,0.266,21450697+4553462,14.4,13.892,13.67,5.64146439502912
1976049998326978944,328.581396284591,47.41802071515205,0.0474032141701412,191.5254237288136,0.1833324376267034,10.472473738355037,8.416279069767443,3.8363957597173153,1.0549977693816457,0.9632612,True,True,271.09534,13.821,13.714,10.488,7.811,AIP-exact,54.67222926640062,2.020704982821454,6.28003547174334,2.3496569567691323,1.1629695318043225,J215419.53+472504.9,328.5814002,47.4180463,10.488,0.129,7.811,0.283,8.4,3.8,17,3,20,20,1,32,1,0,0.9664,0.8451,AABB,0,0,011n,0.0925979516438555,J215419.53+472505.0,328.5813873,47.4180693,10.220999717712402,0.0939999967813491,8.208000183105469,0.3840000033378601,11.600000381469728,2.799999952316284,AAAC,0000,1.0,32.0,0.1762694050071578,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",1–2,True,1,HII_WISE,G094.389-05.513,772.4552389691094,1036.0,0.9755976712498452,False,True,1457.181,405.71,8.403,2.786,-5.474891863557409,94.60131747157045,12.053489269685585,-2.128930138366304,3.668122279173831,0.07864573,17.638084,19.122272,16.471617,0.99914616,0.026,0.031,0.129,0.283,21541950+4725049,14.868,14.32,14.01,5.474891863557409
1988037075947296640,339.4510194024743,50.08225624366804,0.0865490999295603,161.01694915254237,0.2482326876217777,12.445083865836532,10.540776699029127,7.700000000000002,0.9307005808532334,1.0157977,True,True,149.38742,14.065,13.992,11.049,7.758,AIP-exact,52.49236911241814,1.20532152497358,6.594199723104588,1.4015366569460233,1.22114809687122,J223748.21+500456.4,339.450877,50.0823566,11.049,0.103,7.758,0.141,10.6,7.7,11,5,21,21,1,1,1,0,1.348,2.766,AAAB,0,0,000n,0.4886103690051177,J223748.20+500456.4,339.4508576,50.0823416,12.44499969482422,0.2939999997615814,9.463000297546388,,3.700000047683716,-0.5,AABU,0000,1.0,1.0,0.4838708135683598,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,1–2,False,0,,,,,0.241917502787068,False,False,1318.644,377.198,9.339,2.523,-7.296606966467899,102.0649089528877,47.865089513481706,-41.57128206363741,6.683896700991036,0.119275786,18.316654,20.395094,17.057064,0.99994195,0.027,0.034,0.103,0.141,22374815+5004568,15.198,14.732,14.311,7.296606966467899
1994405206777823104,354.9953908360148,54.75123671499452,0.1552468888082904,140.67796610169492,0.1,10.50030532341354,7.645774647887325,3.822887323943663,0.8868377424690279,1.0099031,True,True,236.37086,13.77,13.691,11.867,8.691,AIP-exact,50.29035692979895,0.5674177435761242,2.792300131552201,0.6597880739257258,0.5170926169541112,J233958.88+544504.5,354.9953651,54.751269,11.867,0.142,8.691,0.284,7.6,3.8,2,0,30,30,1,1,1,0,0.9833,1.045,AABB,0,0,11nn,0.1279359216896836,J233958.88+544504.6,354.9953611,54.7512873,11.366000175476074,0.0900000035762786,8.416000366210938,0.1669999957084655,12.100000381469728,6.5,AAAB,0000,1.0,1.0,0.1923006295508501,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",1–2,False,0,,,,,0.8857921466617119,False,False,1425.761,398.934,0.224,1.488,-6.689667907101625,112.66388195394198,-1.1337711142553566,-9.88885146455842,4.188241949043576,0.066605866,17.368275,18.6962,16.250319,0.99296397,0.024,0.029,0.142,0.284,23395888+5445046,14.735,14.189,13.88,6.689667907101625
1997539162815187200,355.86487915233045,55.96374009475191,0.092413699150003,150.84745762711864,0.1078710519896663,10.861919447646962,5.6546875000000005,3.743793103448276,1.841598548655864,1.0329217,True,True,293.3746,14.21,14.052,12.214,8.909,AIP-exact,50.92820988357197,0.4121951831602382,2.284347112593181,0.4792967246049281,0.4230272430728112,J234327.55+555749.3,355.8647985,55.9637173,12.214,0.192,8.909,0.29,5.7,3.7,1,0,30,31,1,1,1,0,0.9459,1.008,AABB,0,0,00nn,0.1820563653899163,J234327.55+555749.4,355.864798,55.9637318,11.972999572753906,0.152999997138977,9.175000190734863,0.328000009059906,7.099999904632568,3.299999952316284,AABB,0000,1.0,1.0,0.1662247174298544,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",1–2,False,0,,,,,0.9023906849993808,False,False,1429.564,399.362,0.977,2.893,-5.654119771800937,113.46983388806163,37.47700614007285,-0.6360967554142987,3.381157155786578,0.11360477,18.199032,19.381796,16.8962,0.99998075,0.028,0.037,0.192,0.29,23432749+5557494,15.233,14.637,14.531,5.654119771800937
1997566096551243136,354.5365608293889,55.824658670148885,0.0561754305583951,171.18644067796612,0.1575540185529324,11.73382517997507,9.0475,3.705460750853243,0.8110484304989167,1.0098702,True,True,242.17715,14.412,14.398,11.693,8.735,AIP-exact,51.2905784591716,0.6660439877833338,2.6814030360839225,0.7744697532364347,0.4965561177933189,J233808.75+554928.6,354.536487,55.8246322,11.693,0.12,8.735,0.293,9.0,3.7,4,1,29,29,32,32,1,0,1.062,1.015,AABB,0,0,00nn,0.1771183395404539,J233808.75+554928.7,354.5364719,55.824642,10.55799961090088,0.0480000004172325,8.015000343322754,0.1140000000596046,22.700000762939453,9.5,AAAB,0000,32.0,32.0,0.1895837781493825,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection; w3flg = 32: aperture photometry is a 95% upper limit",1–2,False,0,,,,,0.9893472067385112,False,False,1466.074,403.343,0.0,0.0,-5.58592935060635,112.71158381713454,14.43543607149773,-0.5133010852262412,4.105572663510093,0.16208838,18.654491,20.347807,17.40654,0.9999062,0.026,0.037,0.12,0.293,23380874+5549287,15.54,14.924,14.593,5.58592935060635
