cand_set,name,RA,DEC,POS_ERR,l_deg,b_deg,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_1_D1,ML_FLUX_1,ML_FLUX_1_D1,R,epoch_ratio,amp_cons,epoch_amp_cons,rank_amp,z_var,approx_erass1_rate_lim,implied_min_rise,gaia_source_id,gaia_sep_arcsec,gaia_G,gaia_bp_rp,gaia_plx,gaia_plx_err,gaia_pmra,gaia_pmdec,simbad_main_id,simbad_otype,simbad_sep_arcsec,first_guess_class,caveats,verdict,verdict_detail,verdict_evidence,dossier,forensic_class_v2,ul_presence,nway_p_any_gdr3,nway_p_any_cw2020,hard_detlike3,verdict_sources
vanished_full,1eRASS J051754.0-583537,79.47526098274481,-58.59370607100254,1.9336582,,,,,,113.07298,,0.11604563,,1.0804994e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,absorbed into extended source,"UL presence 4.67; bright-neighbor sep nan""",False,ARTIFACT-EXTENDED,4.665365006787726,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J064759.4-441943,101.99780213470864,-44.3288636268597,2.049129,,,,,,112.78058,,0.2616612,,2.436324e-13,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,active-star coronal variability,"bright IR star W1=9.46 at 2.4"" (TIC/stellar_main; ASAS-SN steady 13.9); prior X-ray: 5XMM J064759.5-441941 3.0"" F(0.2-12)=2.7e-13 + 2SXPS 2.1"" 0.014 ct/s -> persistent corona; eRASS1 caught high state, stack diluted",True,FADE-CANDIDATE,1.0248805045994986,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J045545.0-683951,73.93758957836019,-68.66442152863584,2.7859385,,,,,,106.77171,,0.13260984,,1.2347286e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 8.33; bright-neighbor sep 27.66466218477484""",False,ARTIFACT-CONFUSION,8.32586166231419,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J024930.1-274958,42.37552600280996,-27.833048504121045,2.0776756,,,,,,106.33517,,0.23231986,,2.1631273e-13,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,nuclear transient candidate in a GLADE galaxy,"GLADE/HyperLEDA galaxy 6.0"" (ASAS-SN blend shows excursions to -1 mag); no prior X-ray; stack blank (presence 1.07); TNS 60"" empty; DR1 POS_ERR makes 6"" association plausible but unproven. CONFIRM: host spectrum, better X-ray position",True,FADE-CANDIDATE,1.0697109237606266,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J121547.0-173140,183.9459016611428,-17.527785127200293,1.9143797,,,,,,104.690445,,0.44072825,,4.103615e-13,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,"real fader, counterpart ambiguous (prior Swift detection)","2SXPS detection 7.5"" (0.039 ct/s) -> was X-ray active before; ASAS-SN Mira-like variable 6.6"" (V 8.9-11.3); Gaia classifier AGN 0.24 nearby; stack blank (presence 1.15); association unresolved at eRASS1 POS_ERR",True,FADE-CANDIDATE,1.1510727576898387,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J060753.0-670524,91.9712452479053,-67.0901251026576,1.7862,,,,,,103.954056,,0.015909668,,1.4813471e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 1.53; bright-neighbor sep 42.28603465251088""",False,ARTIFACT-CONFUSION,1.528250962181653,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J110450.9-762524,166.2123558337007,-76.42360511880531,1.7434614,,,,,,102.393,,0.26616353,,2.4782452e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 7.47; bright-neighbor sep 23.597326657693053""",False,ARTIFACT-CONFUSION,7.470082683353617,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J054351.5-654739,85.96459539873919,-65.79440540654224,1.7027339,,,,,,99.43866,,0.022468798,,2.0920669e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.03); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0267269397747514,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J011222.6-281630,18.09437737770509,-28.27503368780116,1.9371903,,,,,,98.525955,,0.40020803,,3.7263319e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 3.34; bright-neighbor sep 31.1802590292005""",False,ARTIFACT-CONFUSION,3.337371806831082,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J043215.0-692624,68.06272088061927,-69.44023872724033,2.0576136,,,,,,95.370255,,0.13360265,,1.2439725e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,absorbed into extended source,"UL presence 3.72; bright-neighbor sep nan""",False,ARTIFACT-EXTENDED,3.721924266139109,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J085701.0-760307,134.25452651938895,-76.05221562654444,1.706219,,,,,,94.92977,,0.111138344,,1.0348077e-13,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.12); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.120873096832626,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J070652.7-622111,106.71997728782866,-62.35331593289367,1.8252898,,,,,,90.8753,,0.090461805,,8.422887e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,bright source within ~PSF: identity confused,"UL presence 1.37; bright-neighbor sep 39.90937790663767""",False,CONFUSED-IDENTITY,1.3746357261273603,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J155518.5-232210,238.82745632295035,-23.369720875707017,2.1194146,,,,,,88.88309,,0.38913387,,3.6232204e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 4.43; bright-neighbor sep 20.88588519538261""",False,ARTIFACT-CONFUSION,4.430134273550974,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J051114.8-592056,77.8119565171076,-59.34891091324298,2.062905,,,,,,83.541565,,0.05430574,,5.0564004e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.01); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0145711372363542,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J055855.6-665204,89.73175394466855,-66.86784856559628,1.5737838,,,,,,81.053314,,0.00637704,,5.937654e-15,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,AGN fader (high-amplitude X-ray variability),CatWISE W1-W2=0.8049999999999997; Gaia classifier nan nan; stack blank (presence 1.20),False,FADE-CANDIDATE,1.201569975598449,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J062417.1-711335,96.07164416406653,-71.22642982549772,2.0494723,,,,,,77.83656,,0.041853506,,3.8969746e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 1.59; bright-neighbor sep 29.849085131048103""",False,ARTIFACT-CONFUSION,1.5920457398419994,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J055024.4-682418,87.60197945778121,-68.40526929487733,3.465258,,,,,,75.8064,,0.04475967,,4.167567e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 1.88; bright-neighbor sep 58.31994446063895""",False,ARTIFACT-CONFUSION,1.877575621216844,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J042227.4-634840,65.61454949204767,-63.81114611415591,2.5675569,,,,,,74.63561,,0.0910378,,8.476518e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,absorbed into extended source,"UL presence 2.75; bright-neighbor sep nan""",False,ARTIFACT-EXTENDED,2.7515839502162653,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J042014.0-512647,65.05852168845458,-51.44646021266155,1.5629152,,,,,,74.2176,,0.17700733,,1.6481131e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,"DR2 source within 15"" (crosswalk miss)","UL presence 7.27; bright-neighbor sep nan""",False,ARTIFACT-SPLIT/MOVED,7.272831979565784,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J044439.9-594134,71.16632106550313,-59.69294520069152,1.8609202,,,,,,74.10602,,0.05766943,,5.3695933e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 1.56; bright-neighbor sep 36.56910170655915""",False,ARTIFACT-CONFUSION,1.5608555442468175,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J053732.2-663013,84.3844998306501,-66.50364141191811,1.7180094,,,,,,72.11193,,0.024750229,,2.3044907e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,bright source within ~PSF: identity confused,"UL presence 1.35; bright-neighbor sep 39.91299866638492""",False,CONFUSED-IDENTITY,1.34719042967029,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J060317.3-675951,90.82238040109684,-67.99769401746899,2.2165167,,,,,,71.11842,,0.016508695,,1.5371224e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.01); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0117646960065343,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J044423.9-335553,71.09959408790638,-33.931538164223035,2.2286913,,,,,,70.60738,,0.17513305,,1.6306616e-13,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.04); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0392365273622657,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J145727.7-212510,224.36563256557648,-21.41971552553706,2.1230173,,,,,,69.96965,,0.43407136,,4.041633e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 9.61; bright-neighbor sep 16.808126106011503""",False,ARTIFACT-CONFUSION,9.611962872177225,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J004058.4-442918,10.243731593962629,-44.48843697774522,2.4688303,,,,,,66.100044,,0.3812205,,3.549539e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,"DR2 source within 15"" (crosswalk miss)","UL presence 2.81; bright-neighbor sep nan""",False,ARTIFACT-SPLIT/MOVED,2.813004420999728,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J034806.4-244936,57.02673750566063,-24.82678750910253,2.13751,,,,,,65.784676,,0.20276345,,1.8879279e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 2.22; bright-neighbor sep 33.198025254526264""",False,ARTIFACT-CONFUSION,2.2172682435378577,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J054054.4-625047,85.22699673226421,-62.846459832710174,2.966951,,,,,,65.51721,,0.05208473,,4.8496024e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 4.36; bright-neighbor sep 107.88186325652492""",False,ARTIFACT-CONFUSION,4.363231031521121,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J052427.0-544401,81.1125847742874,-54.73368783606233,3.4226341,,,,,,64.55122,,0.072796896,,6.7781094e-14,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,absorbed into extended source,"UL presence 1.62; bright-neighbor sep nan""",False,ARTIFACT-EXTENDED,1.6249834957167522,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J084215.3-702500,130.5638478778852,-70.41675617332815,2.52004,,,,,,64.26796,,0.068194166,,6.34955e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,AGN fader (high-amplitude X-ray variability),CatWISE W1-W2=0.8170000000000002; Gaia classifier nan nan; stack blank (presence 1.01),False,FADE-CANDIDATE,1.0099585443734362,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J071432.7-704355,108.63649641813652,-70.73218610363838,2.0535598,,,,,,63.221428,,0.03614086,,3.3650708e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.01); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.011477246869503,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J062127.7-671207,95.36567614426338,-67.20195643156956,1.8717093,,,,,,62.71705,,0.017258756,,1.6069606e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.02); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0198093529799583,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J060437.7-665131,91.15714555390618,-66.85873609785551,1.762277,,,,,,60.719227,,0.008747648,,8.144924e-15,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,AGN fader (high-amplitude X-ray variability),CatWISE W1-W2=1.1750000000000007; Gaia classifier nan nan; stack blank (presence 1.19),False,FADE-CANDIDATE,1.185061315496098,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J055205.0-071834,88.02087625107067,-7.309534205284666,2.637287,,,,,,59.895752,,0.2248168,,2.0932663e-13,,,,,,,,,,,,,,,,,,,,,,ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 2.66; bright-neighbor sep 29.967036335795207""",False,ARTIFACT-CONFUSION,2.658701133920577,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J033918.9-553550,54.828845796887,-55.59732642130536,2.9464414,,,,,,59.69397,,0.09008708,,8.3879965e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.02); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0166522705896983,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished_full,1eRASS J055043.8-641628,87.68272307304116,-64.27464130312411,1.8904221,,,,,,58.57249,,0.020863345,,1.9425833e-14,,,,,,,,,,,,,,,,,,,,,,PLAUSIBLE-CLASS,unclassified real fader (blank counterpart),position blank in stack (UL presence 1.08); no archival X-ray; counterpart faint/absent - XRB/CV/AGN flare all open,False,FADE-CANDIDATE,1.0781672456305476,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
