source_id,release,source_id_dr3,nss_solution_type,orbit_source,orbit_period_d,orbit_significance,orbit_a0_mas,queue_bin,queue_rank,n_transits_fetched,n_transits_used,f2_single_star,parallax_mas,excess_noise_mas,fit_model,fit_seconds,verdict,verdict_scope,verdict_basis,verdict_confidence,verdict_confidence_basis,flag_alias_1yr,flag_low_lat,flag_hi_sigma_ti2,flag_xray_active,flag_dust_unresolved_south,flag_dust_sigma_fragile,flag_astrom_quiet,schema_version,verdict_source,verdict_source_version,config_version,epoch_data_release,epoch_data_structure,gaiasupdate_version,produced_utc,run_id,notes
4952256760130463616,"SYNTHETIC (M8 rehearsal, not a real release)",4952256760130463616,Orbital,gaiadr3.nss_two_body_orbit,801.7064601090492,42.8665,,v2_main,877,60,500,2.4203,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4241312301103094400,"SYNTHETIC (M8 rehearsal, not a real release)",4241312301103094400,Orbital,gaiadr3.nss_two_body_orbit,495.1737891649428,54.763058,,v2_main,500,60,500,2.1263,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
3029592969088456192,"SYNTHETIC (M8 rehearsal, not a real release)",3029592969088456192,Orbital,gaiadr3.nss_two_body_orbit,571.3674053082209,20.106058,,v2_main,688,60,500,1.3099,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6054914331235510272,"SYNTHETIC (M8 rehearsal, not a real release)",6054914331235510272,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,744.0087308295158,54.246525,,v2_main,407,60,500,1.2827,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
3344044498533737216,"SYNTHETIC (M8 rehearsal, not a real release)",3344044498533737216,Orbital,gaiadr3.nss_two_body_orbit,828.6800392475245,11.629718,,v2_main,763,60,500,0.8854,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6242043204425227648,"SYNTHETIC (M8 rehearsal, not a real release)",6242043204425227648,Orbital,gaiadr3.nss_two_body_orbit,1448.4514933342473,6.796583,,retrieval_pr999,133,60,500,0.7936,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
3012871287009431040,"SYNTHETIC (M8 rehearsal, not a real release)",3012871287009431040,Orbital,gaiadr3.nss_two_body_orbit,225.3574177199996,19.468094,,v2_main,324,60,500,3.3638,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,True,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4357622008333542912,"SYNTHETIC (M8 rehearsal, not a real release)",4357622008333542912,Orbital,gaiadr3.nss_two_body_orbit,667.7792053671202,54.04251,,v2_main,633,60,500,2.2536,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
2989538791273939200,"SYNTHETIC (M8 rehearsal, not a real release)",2989538791273939200,Orbital,gaiadr3.nss_two_body_orbit,261.4927944008879,46.638035,,v2_main,186,60,500,0.2324,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4741744809335903104,"SYNTHETIC (M8 rehearsal, not a real release)",4741744809335903104,Orbital,gaiadr3.nss_two_body_orbit,636.4888635784906,16.679287,,v2_main,810,60,500,1.2013,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5467622873958750848,"SYNTHETIC (M8 rehearsal, not a real release)",5467622873958750848,Orbital,gaiadr3.nss_two_body_orbit,670.8068415753745,121.407616,,v2_main,182,60,500,0.5966,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4544483906394740864,"SYNTHETIC (M8 rehearsal, not a real release)",4544483906394740864,Orbital,gaiadr3.nss_two_body_orbit,792.070443377493,27.570538,,v2_main,813,60,500,0.9464,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1843288397374797696,"SYNTHETIC (M8 rehearsal, not a real release)",1843288397374797696,Orbital,gaiadr3.nss_two_body_orbit,1058.308596564999,23.412762,,v2_main,475,60,500,11.5288,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
996771272708070144,"SYNTHETIC (M8 rehearsal, not a real release)",996771272708070144,Orbital,gaiadr3.nss_two_body_orbit,996.678713933951,14.695916,,v2_main,887,60,500,1.4079,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1529570212114865920,"SYNTHETIC (M8 rehearsal, not a real release)",1529570212114865920,Orbital,gaiadr3.nss_two_body_orbit,1125.1183182237785,16.178015,,v2_main,142,60,500,0.9841,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6437684840272227328,"SYNTHETIC (M8 rehearsal, not a real release)",6437684840272227328,Orbital,gaiadr3.nss_two_body_orbit,1041.5668455280547,10.822748,,v2_main,837,60,500,3.3194,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
448779934468113280,"SYNTHETIC (M8 rehearsal, not a real release)",448779934468113280,Orbital,gaiadr3.nss_two_body_orbit,806.6305510635251,54.45454,,v2_main,758,60,500,2.3183,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
710907560975311104,"SYNTHETIC (M8 rehearsal, not a real release)",710907560975311104,Orbital,gaiadr3.nss_two_body_orbit,583.3685318357873,57.183,,v2_main,670,60,500,8.8972,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
737640502576656384,"SYNTHETIC (M8 rehearsal, not a real release)",737640502576656384,Orbital,gaiadr3.nss_two_body_orbit,893.6929676107169,62.69243,,v2_main,590,60,500,1.7344,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1479162861021374592,"SYNTHETIC (M8 rehearsal, not a real release)",1479162861021374592,Orbital,gaiadr3.nss_two_body_orbit,114.73263626526926,64.49717,,v2_main,909,60,500,4.0747,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
555172149902053888,"SYNTHETIC (M8 rehearsal, not a real release)",555172149902053888,Orbital,gaiadr3.nss_two_body_orbit,863.2629173953795,18.683825,,v2_main,458,60,500,0.5553,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1830559870977294080,"SYNTHETIC (M8 rehearsal, not a real release)",1830559870977294080,Orbital,gaiadr3.nss_two_body_orbit,755.1243340962532,58.928627,,v2_main,383,60,500,8.4415,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,True,True,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1827955265387631744,"SYNTHETIC (M8 rehearsal, not a real release)",1827955265387631744,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,1038.8597093824958,15.533158,,v2_main,422,60,500,3.1791,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5689698792267399680,"SYNTHETIC (M8 rehearsal, not a real release)",5689698792267399680,Orbital,gaiadr3.nss_two_body_orbit,912.7893292787568,12.941716,,v2_main,863,60,500,0.3328,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6808640031752341120,"SYNTHETIC (M8 rehearsal, not a real release)",6808640031752341120,Orbital,gaiadr3.nss_two_body_orbit,564.418580440127,96.25272,,v2_main,121,60,500,-1.3195,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6679706797153534080,"SYNTHETIC (M8 rehearsal, not a real release)",6679706797153534080,Orbital,gaiadr3.nss_two_body_orbit,1058.5534332017005,13.332854,,v2_main,716,60,500,2.0759,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5299929002634004480,"SYNTHETIC (M8 rehearsal, not a real release)",5299929002634004480,Orbital,gaiadr3.nss_two_body_orbit,507.720024301384,131.30579,,v2_main,163,60,500,8.4835,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5796742369569612928,"SYNTHETIC (M8 rehearsal, not a real release)",5796742369569612928,Orbital,gaiadr3.nss_two_body_orbit,852.8071280162565,11.43134,,v2_main,364,60,500,1.7738,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1979624957311892864,"SYNTHETIC (M8 rehearsal, not a real release)",1979624957311892864,Orbital,gaiadr3.nss_two_body_orbit,542.8101766665037,52.679676,,v2_main,23,60,500,-0.0764,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5715883425470359296,"SYNTHETIC (M8 rehearsal, not a real release)",5715883425470359296,Orbital,gaiadr3.nss_two_body_orbit,951.8814943380648,24.443487,,v2_main,479,60,500,10.4467,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1577111995387071232,"SYNTHETIC (M8 rehearsal, not a real release)",1577111995387071232,Orbital,gaiadr3.nss_two_body_orbit,612.5557629168849,64.87683,,v2_main,259,60,500,7.1342,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1950368773952812288,"SYNTHETIC (M8 rehearsal, not a real release)",1950368773952812288,Orbital,gaiadr3.nss_two_body_orbit,233.2016081083554,57.078426,,v2_main,866,60,500,-0.5044,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4163244158035804928,"SYNTHETIC (M8 rehearsal, not a real release)",4163244158035804928,Orbital,gaiadr3.nss_two_body_orbit,277.0808213064172,21.08766,,v2_main,325,60,500,8.0773,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5238699738399933952,"SYNTHETIC (M8 rehearsal, not a real release)",5238699738399933952,Orbital,gaiadr3.nss_two_body_orbit,1009.2121214582212,15.58286,,v2_main,7,60,500,6.5502,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1890314823227445376,"SYNTHETIC (M8 rehearsal, not a real release)",1890314823227445376,Orbital,gaiadr3.nss_two_body_orbit,1015.2865590898624,63.04906,,v2_main,264,60,500,1.829,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1695294922548180224,"SYNTHETIC (M8 rehearsal, not a real release)",1695294922548180224,Orbital,gaiadr3.nss_two_body_orbit,601.1775441016509,79.8912,,v2_main,66,60,500,19.9258,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6259582820065293696,"SYNTHETIC (M8 rehearsal, not a real release)",6259582820065293696,Orbital,gaiadr3.nss_two_body_orbit,967.8708534761548,67.93595,,v2_main,372,60,500,1.9061,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
6370793232894189312,"SYNTHETIC (M8 rehearsal, not a real release)",6370793232894189312,Orbital,gaiadr3.nss_two_body_orbit,448.32778262664544,50.233845,,v2_main,128,60,500,-0.8529,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4396043583176084352,"SYNTHETIC (M8 rehearsal, not a real release)",4396043583176084352,Orbital,gaiadr3.nss_two_body_orbit,571.4520591037965,45.571762,,v2_main,789,60,500,1.5274,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
5772986493132305024,"SYNTHETIC (M8 rehearsal, not a real release)",5772986493132305024,Orbital,gaiadr3.nss_two_body_orbit,1101.6363504640344,9.455803,,retrieval_pr999,63,60,500,3.0686,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4029061064636970624,"SYNTHETIC (M8 rehearsal, not a real release)",4029061064636970624,Orbital,gaiadr3.nss_two_body_orbit,801.5431727616033,75.44453,,v2_main,660,60,500,14.2465,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4193423106508658432,"SYNTHETIC (M8 rehearsal, not a real release)",4193423106508658432,Orbital,gaiadr3.nss_two_body_orbit,798.1193416823986,42.522346,,v2_main,806,60,500,1.0111,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1394121134170224512,"SYNTHETIC (M8 rehearsal, not a real release)",1394121134170224512,Orbital,gaiadr3.nss_two_body_orbit,643.7318798246499,67.01474,,v2_main,161,60,500,1.2374,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
4637171465304969216,"SYNTHETIC (M8 rehearsal, not a real release)",4637171465304969216,Orbital,gaiadr3.nss_two_body_orbit,639.1506475352518,54.9969,,v2_main,71,60,500,0.9037,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
1374547662532598400,"SYNTHETIC (M8 rehearsal, not a real release)",1374547662532598400,Orbital,gaiadr3.nss_two_body_orbit,717.2104871452863,21.854939,,v2_main,910,60,500,3.1554,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
2440289474287776896,"SYNTHETIC (M8 rehearsal, not a real release)",2440289474287776896,Orbital,gaiadr3.nss_two_body_orbit,899.8992675491502,10.618296,,v2_main,715,60,500,2.5692,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
510090489546052096,"SYNTHETIC (M8 rehearsal, not a real release)",510090489546052096,Orbital,gaiadr3.nss_two_body_orbit,797.7030487692691,14.294672,,v2_main,841,60,500,13.4411,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (null_harness); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T16:06:17Z,m8_synth_null_harness_seed20261202,"synthetic null store, scenario null_harness"
